Name,Team,Position,Height(inches),Weight(lbs),Age,code,Team,Payroll(millions),Wins
Jon Garland, CWS, Starting Pitcher,78,210,27.43,BOS,Red Sox,173.18,69
Jon Garland, CWS, Starting Pitcher,78,210,27.43,CLE,Indians,78.43,68
Jon Garland, CWS, Starting Pitcher,78,210,27.43,MIN,Twins,94.08,66
Jon Garland, CWS, Starting Pitcher,78,210,27.43,COL,Rockies,78.06,64
Jon Garland, CWS, Starting Pitcher,78,210,27.43,CHC,Cubs,88.19,61
Jon Garland, CWS, Starting Pitcher,78,210,27.43,HOU,Astros,60.65,55
Justin Verlander, DET, Starting Pitcher,77,200,24.02,WAS,Nationals,81.34,98
Justin Verlander, DET, Starting Pitcher,77,200,24.02,CIN,Reds,82.2,97
Justin Verlander, DET, Starting Pitcher,77,200,24.02,NYY,Yankees,197.96,95
Justin Verlander, DET, Starting Pitcher,77,200,24.02,SF,Giants,117.62,94
Justin Verlander, DET, Starting Pitcher,77,200,24.02,ATL,Braves,83.31,94
Justin Verlander, DET, Starting Pitcher,77,200,24.02,OAK,Athletics,55.37,94
Justin Verlander, DET, Starting Pitcher,77,200,24.02,TEX,Rangers,120.51,93
Justin Verlander, DET, Starting Pitcher,77,200,24.02,BAL,Orioles,81.43,93
Justin Verlander, DET, Starting Pitcher,77,200,24.02,TB,Rays,64.17,90
Justin Verlander, DET, Starting Pitcher,77,200,24.02,ANA,Angels,154.49,89
Justin Verlander, DET, Starting Pitcher,77,200,24.02,DET,Tigers,132.3,88
Justin Verlander, DET, Starting Pitcher,77,200,24.02,STL,Cardinals,110.3,88
Justin Verlander, DET, Starting Pitcher,77,200,24.02,LA,Dodgers,95.14,86
Justin Verlander, DET, Starting Pitcher,77,200,24.02,CWS,White Sox,96.92,85
Justin Verlander, DET, Starting Pitcher,77,200,24.02,MLW,Brewers,97.65,83
Justin Verlander, DET, Starting Pitcher,77,200,24.02,PHI,Phillies,174.54,81
Justin Verlander, DET, Starting Pitcher,77,200,24.02,ARZ,Diamondbacks,74.28,81
Justin Verlander, DET, Starting Pitcher,77,200,24.02,PIT,Pirates,63.43,79
Justin Verlander, DET, Starting Pitcher,77,200,24.02,SD,Padres,55.24,76
Justin Verlander, DET, Starting Pitcher,77,200,24.02,SEA,Mariners,81.97,75
Justin Verlander, DET, Starting Pitcher,77,200,24.02,NYM,Mets,93.35,74
Justin Verlander, DET, Starting Pitcher,77,200,24.02,TOR,Blue Jays,75.48,73
Justin Verlander, DET, Starting Pitcher,77,200,24.02,KC,Royals,60.91,72
Justin Verlander, DET, Starting Pitcher,77,200,24.02,FLA,Marlins,118.07,69
Justin Verlander, DET, Starting Pitcher,77,200,24.02,BOS,Red Sox,173.18,69
Justin Verlander, DET, Starting Pitcher,77,200,24.02,CLE,Indians,78.43,68
Justin Verlander, DET, Starting Pitcher,77,200,24.02,MIN,Twins,94.08,66
Justin Verlander, DET, Starting Pitcher,77,200,24.02,COL,Rockies,78.06,64
Justin Verlander, DET, Starting Pitcher,77,200,24.02,CHC,Cubs,88.19,61
Justin Verlander, DET, Starting Pitcher,77,200,24.02,HOU,Astros,60.65,55
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,WAS,Nationals,81.34,98
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,CIN,Reds,82.2,97
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,NYY,Yankees,197.96,95
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,SF,Giants,117.62,94
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,ATL,Braves,83.31,94
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,OAK,Athletics,55.37,94
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,TEX,Rangers,120.51,93
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,BAL,Orioles,81.43,93
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,TB,Rays,64.17,90
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,ANA,Angels,154.49,89
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,DET,Tigers,132.3,88
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,STL,Cardinals,110.3,88
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,LA,Dodgers,95.14,86
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,CWS,White Sox,96.92,85
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,MLW,Brewers,97.65,83
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,PHI,Phillies,174.54,81
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,ARZ,Diamondbacks,74.28,81
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,PIT,Pirates,63.43,79
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,SD,Padres,55.24,76
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,SEA,Mariners,81.97,75
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,NYM,Mets,93.35,74
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,TOR,Blue Jays,75.48,73
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,KC,Royals,60.91,72
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,FLA,Marlins,118.07,69
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,BOS,Red Sox,173.18,69
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,CLE,Indians,78.43,68
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,MIN,Twins,94.08,66
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,COL,Rockies,78.06,64
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,CHC,Cubs,88.19,61
Scott Olsen, FLA, Starting Pitcher,76,198,23.13,HOU,Astros,60.65,55
Matt Albers, HOU, Starting Pitcher,72,205,24.11,WAS,Nationals,81.34,98
Matt Albers, HOU, Starting Pitcher,72,205,24.11,CIN,Reds,82.2,97
Matt Albers, HOU, Starting Pitcher,72,205,24.11,NYY,Yankees,197.96,95
Matt Albers, HOU, Starting Pitcher,72,205,24.11,SF,Giants,117.62,94
Matt Albers, HOU, Starting Pitcher,72,205,24.11,ATL,Braves,83.31,94
Matt Albers, HOU, Starting Pitcher,72,205,24.11,OAK,Athletics,55.37,94
Matt Albers, HOU, Starting Pitcher,72,205,24.11,TEX,Rangers,120.51,93
Matt Albers, HOU, Starting Pitcher,72,205,24.11,BAL,Orioles,81.43,93
Matt Albers, HOU, Starting Pitcher,72,205,24.11,TB,Rays,64.17,90
Matt Albers, HOU, Starting Pitcher,72,205,24.11,ANA,Angels,154.49,89
Matt Albers, HOU, Starting Pitcher,72,205,24.11,DET,Tigers,132.3,88
Matt Albers, HOU, Starting Pitcher,72,205,24.11,STL,Cardinals,110.3,88
Matt Albers, HOU, Starting Pitcher,72,205,24.11,LA,Dodgers,95.14,86
Matt Albers, HOU, Starting Pitcher,72,205,24.11,CWS,White Sox,96.92,85
Matt Albers, HOU, Starting Pitcher,72,205,24.11,MLW,Brewers,97.65,83
Matt Albers, HOU, Starting Pitcher,72,205,24.11,PHI,Phillies,174.54,81
Matt Albers, HOU, Starting Pitcher,72,205,24.11,ARZ,Diamondbacks,74.28,81
Matt Albers, HOU, Starting Pitcher,72,205,24.11,PIT,Pirates,63.43,79
Matt Albers, HOU, Starting Pitcher,72,205,24.11,SD,Padres,55.24,76
Matt Albers, HOU, Starting Pitcher,72,205,24.11,SEA,Mariners,81.97,75
Matt Albers, HOU, Starting Pitcher,72,205,24.11,NYM,Mets,93.35,74
Matt Albers, HOU, Starting Pitcher,72,205,24.11,TOR,Blue Jays,75.48,73
Matt Albers, HOU, Starting Pitcher,72,205,24.11,KC,Royals,60.91,72
Matt Albers, HOU, Starting Pitcher,72,205,24.11,FLA,Marlins,118.07,69
Matt Albers, HOU, Starting Pitcher,72,205,24.11,BOS,Red Sox,173.18,69
Matt Albers, HOU, Starting Pitcher,72,205,24.11,CLE,Indians,78.43,68
Matt Albers, HOU, Starting Pitcher,72,205,24.11,MIN,Twins,94.08,66
Matt Albers, HOU, Starting Pitcher,72,205,24.11,COL,Rockies,78.06,64
Matt Albers, HOU, Starting Pitcher,72,205,24.11,CHC,Cubs,88.19,61
Matt Albers, HOU, Starting Pitcher,72,205,24.11,HOU,Astros,60.65,55
Scott Elarton, KC, Starting Pitcher,80,240,31.02,WAS,Nationals,81.34,98
Scott Elarton, KC, Starting Pitcher,80,240,31.02,CIN,Reds,82.2,97
Scott Elarton, KC, Starting Pitcher,80,240,31.02,NYY,Yankees,197.96,95
Scott Elarton, KC, Starting Pitcher,80,240,31.02,SF,Giants,117.62,94
Scott Elarton, KC, Starting Pitcher,80,240,31.02,ATL,Braves,83.31,94
Scott Elarton, KC, Starting Pitcher,80,240,31.02,OAK,Athletics,55.37,94
Scott Elarton, KC, Starting Pitcher,80,240,31.02,TEX,Rangers,120.51,93
Scott Elarton, KC, Starting Pitcher,80,240,31.02,BAL,Orioles,81.43,93
Scott Elarton, KC, Starting Pitcher,80,240,31.02,TB,Rays,64.17,90
Scott Elarton, KC, Starting Pitcher,80,240,31.02,ANA,Angels,154.49,89
Scott Elarton, KC, Starting Pitcher,80,240,31.02,DET,Tigers,132.3,88
Scott Elarton, KC, Starting Pitcher,80,240,31.02,STL,Cardinals,110.3,88
Scott Elarton, KC, Starting Pitcher,80,240,31.02,LA,Dodgers,95.14,86
Scott Elarton, KC, Starting Pitcher,80,240,31.02,CWS,White Sox,96.92,85
Scott Elarton, KC, Starting Pitcher,80,240,31.02,MLW,Brewers,97.65,83
Scott Elarton, KC, Starting Pitcher,80,240,31.02,PHI,Phillies,174.54,81
Scott Elarton, KC, Starting Pitcher,80,240,31.02,ARZ,Diamondbacks,74.28,81
Scott Elarton, KC, Starting Pitcher,80,240,31.02,PIT,Pirates,63.43,79
Scott Elarton, KC, Starting Pitcher,80,240,31.02,SD,Padres,55.24,76
Scott Elarton, KC, Starting Pitcher,80,240,31.02,SEA,Mariners,81.97,75
Scott Elarton, KC, Starting Pitcher,80,240,31.02,NYM,Mets,93.35,74
Scott Elarton, KC, Starting Pitcher,80,240,31.02,TOR,Blue Jays,75.48,73
Scott Elarton, KC, Starting Pitcher,80,240,31.02,KC,Royals,60.91,72
Scott Elarton, KC, Starting Pitcher,80,240,31.02,FLA,Marlins,118.07,69
Scott Elarton, KC, Starting Pitcher,80,240,31.02,BOS,Red Sox,173.18,69
Scott Elarton, KC, Starting Pitcher,80,240,31.02,CLE,Indians,78.43,68
Scott Elarton, KC, Starting Pitcher,80,240,31.02,MIN,Twins,94.08,66
Scott Elarton, KC, Starting Pitcher,80,240,31.02,COL,Rockies,78.06,64
Scott Elarton, KC, Starting Pitcher,80,240,31.02,CHC,Cubs,88.19,61
Scott Elarton, KC, Starting Pitcher,80,240,31.02,HOU,Astros,60.65,55
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,WAS,Nationals,81.34,98
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,CIN,Reds,82.2,97
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,NYY,Yankees,197.96,95
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,SF,Giants,117.62,94
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,ATL,Braves,83.31,94
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,OAK,Athletics,55.37,94
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,TEX,Rangers,120.51,93
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,BAL,Orioles,81.43,93
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,TB,Rays,64.17,90
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,ANA,Angels,154.49,89
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,DET,Tigers,132.3,88
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,STL,Cardinals,110.3,88
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,LA,Dodgers,95.14,86
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,CWS,White Sox,96.92,85
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,MLW,Brewers,97.65,83
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,PHI,Phillies,174.54,81
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,ARZ,Diamondbacks,74.28,81
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,PIT,Pirates,63.43,79
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,SD,Padres,55.24,76
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,SEA,Mariners,81.97,75
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,NYM,Mets,93.35,74
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,TOR,Blue Jays,75.48,73
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,KC,Royals,60.91,72
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,FLA,Marlins,118.07,69
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,BOS,Red Sox,173.18,69
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,CLE,Indians,78.43,68
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,MIN,Twins,94.08,66
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,COL,Rockies,78.06,64
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,CHC,Cubs,88.19,61
Jorge De La Rosa, KC, Starting Pitcher,73,190,25.9,HOU,Astros,60.65,55
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,WAS,Nationals,81.34,98
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,CIN,Reds,82.2,97
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,NYY,Yankees,197.96,95
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,SF,Giants,117.62,94
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,ATL,Braves,83.31,94
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,OAK,Athletics,55.37,94
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,TEX,Rangers,120.51,93
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,BAL,Orioles,81.43,93
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,TB,Rays,64.17,90
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,ANA,Angels,154.49,89
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,DET,Tigers,132.3,88
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,STL,Cardinals,110.3,88
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,LA,Dodgers,95.14,86
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,CWS,White Sox,96.92,85
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,MLW,Brewers,97.65,83
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,PHI,Phillies,174.54,81
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,ARZ,Diamondbacks,74.28,81
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,PIT,Pirates,63.43,79
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,SD,Padres,55.24,76
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,SEA,Mariners,81.97,75
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,NYM,Mets,93.35,74
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,TOR,Blue Jays,75.48,73
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,KC,Royals,60.91,72
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,FLA,Marlins,118.07,69
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,BOS,Red Sox,173.18,69
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,CLE,Indians,78.43,68
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,MIN,Twins,94.08,66
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,COL,Rockies,78.06,64
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,CHC,Cubs,88.19,61
Chad Billingsley, LA, Starting Pitcher,72,244,22.59,HOU,Astros,60.65,55
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,WAS,Nationals,81.34,98
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,CIN,Reds,82.2,97
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,NYY,Yankees,197.96,95
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,SF,Giants,117.62,94
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,ATL,Braves,83.31,94
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,OAK,Athletics,55.37,94
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,TEX,Rangers,120.51,93
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,BAL,Orioles,81.43,93
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,TB,Rays,64.17,90
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,ANA,Angels,154.49,89
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,DET,Tigers,132.3,88
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,STL,Cardinals,110.3,88
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,LA,Dodgers,95.14,86
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,CWS,White Sox,96.92,85
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,MLW,Brewers,97.65,83
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,PHI,Phillies,174.54,81
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,ARZ,Diamondbacks,74.28,81
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,PIT,Pirates,63.43,79
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,SD,Padres,55.24,76
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,SEA,Mariners,81.97,75
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,NYM,Mets,93.35,74
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,TOR,Blue Jays,75.48,73
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,KC,Royals,60.91,72
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,FLA,Marlins,118.07,69
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,BOS,Red Sox,173.18,69
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,CLE,Indians,78.43,68
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,MIN,Twins,94.08,66
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,COL,Rockies,78.06,64
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,CHC,Cubs,88.19,61
Francisco Liriano, MIN, Starting Pitcher,74,185,23.35,HOU,Astros,60.65,55
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,WAS,Nationals,81.34,98
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,CIN,Reds,82.2,97
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,NYY,Yankees,197.96,95
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,SF,Giants,117.62,94
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,ATL,Braves,83.31,94
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,OAK,Athletics,55.37,94
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,TEX,Rangers,120.51,93
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,BAL,Orioles,81.43,93
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,TB,Rays,64.17,90
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,ANA,Angels,154.49,89
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,DET,Tigers,132.3,88
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,STL,Cardinals,110.3,88
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,LA,Dodgers,95.14,86
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,CWS,White Sox,96.92,85
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,MLW,Brewers,97.65,83
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,PHI,Phillies,174.54,81
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,ARZ,Diamondbacks,74.28,81
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,PIT,Pirates,63.43,79
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,SD,Padres,55.24,76
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,SEA,Mariners,81.97,75
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,NYM,Mets,93.35,74
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,TOR,Blue Jays,75.48,73
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,KC,Royals,60.91,72
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,FLA,Marlins,118.07,69
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,BOS,Red Sox,173.18,69
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,CLE,Indians,78.43,68
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,MIN,Twins,94.08,66
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,COL,Rockies,78.06,64
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,CHC,Cubs,88.19,61
Carlos Villanueva, MLW, Starting Pitcher,74,190,23.26,HOU,Astros,60.65,55
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,WAS,Nationals,81.34,98
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,CIN,Reds,82.2,97
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,NYY,Yankees,197.96,95
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,SF,Giants,117.62,94
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,ATL,Braves,83.31,94
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,OAK,Athletics,55.37,94
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,TEX,Rangers,120.51,93
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,BAL,Orioles,81.43,93
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,TB,Rays,64.17,90
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,ANA,Angels,154.49,89
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,DET,Tigers,132.3,88
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,STL,Cardinals,110.3,88
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,LA,Dodgers,95.14,86
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,CWS,White Sox,96.92,85
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,MLW,Brewers,97.65,83
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,PHI,Phillies,174.54,81
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,ARZ,Diamondbacks,74.28,81
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,PIT,Pirates,63.43,79
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,SD,Padres,55.24,76
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,SEA,Mariners,81.97,75
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,NYM,Mets,93.35,74
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,TOR,Blue Jays,75.48,73
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,KC,Royals,60.91,72
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,FLA,Marlins,118.07,69
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,BOS,Red Sox,173.18,69
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,CLE,Indians,78.43,68
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,MIN,Twins,94.08,66
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,COL,Rockies,78.06,64
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,CHC,Cubs,88.19,61
Tom Glavine, NYM, Starting Pitcher,72,185,40.93,HOU,Astros,60.65,55
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,WAS,Nationals,81.34,98
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,CIN,Reds,82.2,97
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,NYY,Yankees,197.96,95
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,SF,Giants,117.62,94
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,ATL,Braves,83.31,94
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,OAK,Athletics,55.37,94
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,TEX,Rangers,120.51,93
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,BAL,Orioles,81.43,93
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,TB,Rays,64.17,90
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,ANA,Angels,154.49,89
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,DET,Tigers,132.3,88
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,STL,Cardinals,110.3,88
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,LA,Dodgers,95.14,86
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,CWS,White Sox,96.92,85
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,MLW,Brewers,97.65,83
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,PHI,Phillies,174.54,81
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,ARZ,Diamondbacks,74.28,81
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,PIT,Pirates,63.43,79
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,SD,Padres,55.24,76
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,SEA,Mariners,81.97,75
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,NYM,Mets,93.35,74
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,TOR,Blue Jays,75.48,73
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,KC,Royals,60.91,72
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,FLA,Marlins,118.07,69
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,BOS,Red Sox,173.18,69
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,CLE,Indians,78.43,68
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,MIN,Twins,94.08,66
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,COL,Rockies,78.06,64
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,CHC,Cubs,88.19,61
Mike Mussina, NYY, Starting Pitcher,74,185,38.23,HOU,Astros,60.65,55
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,WAS,Nationals,81.34,98
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,CIN,Reds,82.2,97
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,NYY,Yankees,197.96,95
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,SF,Giants,117.62,94
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,ATL,Braves,83.31,94
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,OAK,Athletics,55.37,94
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,TEX,Rangers,120.51,93
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,BAL,Orioles,81.43,93
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,TB,Rays,64.17,90
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,ANA,Angels,154.49,89
Chien-Ming Wang, NYY, Starting Pitcher,75,200,26.92,DET,Tigers,132.3,88
